"","movieID","title","imdbID","spanishTitle","imdbPictureURL","year","rtID","rtPictureURL","allrating","toprating","audrating","allscore","topscore","audscore","allnum","topnum","audnum","allnumfresh","topnumfresh","allnumrotten","topnumrotten","overall.rating"
"2266",4446,"Final Fantasy: The Spirits Within",173840,"Final fantasy: La fuerza interior","http://ia.media-imdb.com/images/M/MV5BMTkwODY0MzY5M15BMl5BanBnXkFtZTYwOTY5Mjg5._V1._SX214_CR0,0,214,314_.jpg",2001,"final_fantasy_the_spirits_within","http://content6.flixster.com/movie/10/87/74/10877484_det.jpg",5.2,4.8,3,43,32,54,141,28,17822,61,9,80,19,0.181698264120958
"2267",44197,"Find Me Guilty",419749,"Declaradme culpable","http://ia.media-imdb.com/images/M/MV5BMTc4MzI2NzA0N15BMl5BanBnXkFtZTcwNTc2OTIzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"find_me_guilty","http://content8.flixster.com/movie/31/33/313322_det.jpg",6,6.2,3.1,59,53,51,104,32,19411,62,17,42,15,0.3404371125507
"2268",7912,"Finder's Fee",192023,"Finder's Fee","http://ia.media-imdb.com/images/M/MV5BMTYyOTI0NDU4Ml5BMl5BanBnXkFtZTcwMzgwMTUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001,"finders_fee","http://content7.flixster.com/movie/27/59/275905_det.jpg",6.8,0,0,60,0,0,5,0,0,3,0,2,0,-0.361818208305402
"2269",60286,"Finding Amanda",889134,"Finding Amanda","http://ia.media-imdb.com/images/M/MV5BMjE4NzYxMTE4Nl5BMl5BanBnXkFtZTcwMDUyNjE3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"finding_amanda","http://content7.flixster.com/movie/10/86/10/10861037_det.jpg",5.2,5.5,2.8,41,35,30,41,14,997,17,5,24,9,0.0571448038252508
"2270",4019,"Finding Forrester",181536,"Descubriendo a Forrester","http://ia.media-imdb.com/images/M/MV5BMjA5NDA2MjU0N15BMl5BanBnXkFtZTcwODQ5MDYxMQ@@._V1._SY314_CR3,0,214,314_.jpg",2000,"finding_forrester","http://content7.flixster.com/movie/25/61/256105_det.jpg",6.5,6.3,3.4,73,70,76,122,30,15572,90,21,32,9,0.519966982328227
"2271",6377,"Finding Nemo",266543,"Buscando a Nemo","http://ia.media-imdb.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1._SX214_CR0,0,214,314_.jpg",2003,"finding_nemo","http://content6.flixster.com/movie/10/84/19/10841916_det.jpg",8.5,8.5,3.8,98,100,80,198,40,252174,195,40,3,0,0.919314656765425
"2272",8970,"Finding Neverland",308644,"Descubriendo Nunca Jamás","http://ia.media-imdb.com/images/M/MV5BMTIxNDkxMzQ2OV5BMl5BanBnXkFtZTcwMDA4MDgyMQ@@._V1._SY314_CR0,0,214,314_.jpg",2004,"finding_neverland","http://content7.flixster.com/movie/67/71/22/6771229_det.jpg",7.4,7.3,3.7,82,79,84,200,39,77596,165,31,35,8,0.68348029367683
"2273",2679,"Finding North",124555,"Finding North","http://ia.media-imdb.com/images/M/MV5BMjAzMTYxMzAzMl5BMl5BanBnXkFtZTcwNTg4NzkxMQ@@._V1._SX96_SY140_.jpg",1998,"finding-north","http://content7.flixster.com/movie/30/65/306525_det.jpg",4.7,0,2.9,44,0,33,9,1,277,4,0,5,1,-0.238248684839145
"2274",32383,"Finian's Rainbow",62974,"El valle del arco iris","http://ia.media-imdb.com/images/M/MV5BMjA0Mjc4ODU0NV5BMl5BanBnXkFtZTcwNTQyODcyMQ@@._V1._SY314_CR25,0,214,314_.jpg",1968,"finians_rainbow","http://content9.flixster.com/movie/72/11/06/7211067_det.jpg",5.6,0,3.3,54,50,57,11,4,1023,6,2,5,2,0.0531895447396999
"2275",7313,"Fire Birds",99575,"Pájaros de fuego","http://ia.media-imdb.com/images/M/MV5BMjE2MTM1NjM1MF5BMl5BanBnXkFtZTcwOTA0NzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1990,"fire_birds","http://content7.flixster.com/movie/10/92/06/10920617_det.jpg",3.1,0,2.9,6,0,41,15,4,1449,1,0,14,4,-0.371891228134992
"2276",1626,"Fire Down Below",119123,"En tierra peligrosa 2","http://ia.media-imdb.com/images/M/MV5BMjA2MTQxMzMxM15BMl5BanBnXkFtZTcwMDAxMDAyMQ@@._V1._SY314_CR9,0,214,314_.jpg",1997,"1078038-fire_down_below","http://content9.flixster.com/movie/27/36/273603_det.jpg",3.3,3.3,2.6,11,14,48,26,7,3327,3,1,23,6,-0.196406254290596
"2277",9005,"Fire in the Sky",106912,"Fuego en el cielo","http://ia.media-imdb.com/images/M/MV5BMjEwMTI3Njc2Ml5BMl5BanBnXkFtZTcwMzQ3ODYyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1993,"fire_in_the_sky","http://content8.flixster.com/movie/55/04/90/5504906_det.jpg",5.1,0,3.1,35,0,56,14,3,2891,5,0,9,3,-0.156073634693746
"2278",6078,"Firefox",83943,"Firefox","http://ia.media-imdb.com/images/M/MV5BOTA4ODMyNjUwNV5BMl5BanBnXkFtZTcwODUxMTAyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1982,"firefox","http://content6.flixster.com/movie/25/79/257996_det.jpg",5.2,0,2.9,41,100,39,12,1,3121,5,1,7,0,0.0518623646516762
"2279",52285,"Firehouse Dog",476995,"Firehouse Dog","http://ia.media-imdb.com/images/M/MV5BMTkyMDczNjYwMl5BMl5BanBnXkFtZTcwNzcxNzI0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"firehouse_dog","http://content6.flixster.com/movie/49/98/28/4998280_det.jpg",4.9,5,3.4,38,44,68,81,25,23925,31,11,50,14,0.233781520190088
"2280",2197,"Firelight",119125,"A la luz del fuego","http://ia.media-imdb.com/images/M/MV5BMTIwOTgxNjY2N15BMl5BanBnXkFtZTYwNzg1NTg5._V1._SX199_SY144_.jpg",1997,"firelight","http://content9.flixster.com/movie/10/45/86/10458659_det.jpg",5.2,0,3.8,46,66,81,13,3,672,6,2,7,1,0.134058656066549
"2281",64114,"Fireproof",1129423,"Fireproof","http://ia.media-imdb.com/images/M/MV5BMjA2NjUwNTAyOV5BMl5BanBnXkFtZTcwNjc0MjUyMg@@._V1._SY314_CR15,0,214,314_.jpg",2008,"10010214-fireproof","http://content8.flixster.com/movie/10/85/43/10854314_det.jpg",4.4,5.2,4.2,40,50,87,20,6,14600,8,3,12,3,0.265793051055341
"2282",3708,"Firestarter",87262,"Ojos de fuego","http://ia.media-imdb.com/images/M/MV5BMTk2Mjk3MTI4NF5BMl5BanBnXkFtZTcwOTE3ODMyMQ@@._V1._SY314_CR7,0,214,314_.jpg",1984,"firestarter","http://content6.flixster.com/movie/10/84/11/10841196_det.jpg",5,0,3.1,38,0,57,21,1,7166,8,0,13,1,-0.125356591420006
"2283",2477,"Firewalker",91055,"El templo del oro","http://ia.media-imdb.com/images/M/MV5BMTgxODA5NTIwN15BMl5BanBnXkFtZTcwMjMzNjcyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1986,"firewalker","http://content7.flixster.com/movie/25/99/259913_det.jpg",3,0,2.8,0,0,41,10,4,1109,0,0,10,4,-0.406595354931058
"2284",43871,"Firewall",408345,"Firewall","http://ia.media-imdb.com/images/M/MV5BMTk0MjU5NDMzNF5BMl5BanBnXkFtZTcwMzMxOTIzMQ@@._V1._SY314_CR32,0,214,314_.jpg",2006,"firewall","http://content7.flixster.com/movie/31/26/312697_det.jpg",4.6,4.8,3,18,15,48,153,38,32315,29,6,124,32,0.0375445686398034
"2285",2403,"First Blood",83944,"Acorralado","http://ia.media-imdb.com/images/M/MV5BMTU3MTY1NjI5NF5BMl5BanBnXkFtZTcwOTE0NjY0MQ@@._V1._SY314_CR10,0,214,314_.jpg",1982,"first_blood","http://content6.flixster.com/movie/11/13/69/11136980_det.jpg",7.1,6.2,3.5,85,80,81,35,5,23595,30,4,5,1,0.580535984315696
"2286",8869,"First Daughter",361620,"Una hija diferente","http://ia.media-imdb.com/images/M/MV5BMTI5MDEzNTcxM15BMl5BanBnXkFtZTcwODI2NDcyMQ@@._V1._SY314_CR2,0,214,314_.jpg",2004,"first_daughter","http://content6.flixster.com/movie/25/54/255492_det.jpg",3.7,3.5,2.8,8,0,50,83,24,13699,7,0,76,24,-0.180552013308768
"2287",40969,"First Descent",455475,"First Descent","http://ia.media-imdb.com/images/M/MV5BMTI1MTExNzMzOV5BMl5BanBnXkFtZTcwODA1MDkzMQ@@._V1._SX134_SY193_.jpg",2005,"first_descent","http://content6.flixster.com/movie/11/14/69/11146940_det.jpg",5.7,5.3,3,54,47,54,61,21,5006,33,10,28,11,0.246315894609032
"2288",881,"First Kid",116311,"El hijo del presidente","http://ia.media-imdb.com/images/M/MV5BMzE1NDMyODA2NF5BMl5BanBnXkFtZTcwNzM3NDYxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1996,"first_kid","http://content9.flixster.com/movie/26/04/260491_det.jpg",4,0,2.5,16,0,37,12,2,2541,2,0,10,2,-0.336806745905403
"2289",168,"First Knight",113071,"El primer caballero","http://ia.media-imdb.com/images/M/MV5BMTY2MTAwNTE0MV5BMl5BanBnXkFtZTcwMDMyMjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995,"first_knight","http://content9.flixster.com/movie/84/22/90/8422907_det.jpg",5.2,5.5,3,45,50,59,42,14,13290,19,7,23,7,0.219636593707791
"2290",2127,"First Love, Last Rites",128214,"First Love, Last Rites","http://ia.media-imdb.com/images/M/MV5BMTg3NTM3NjQ3Ml5BMl5BanBnXkFtZTYwMjA2NTg5._V1._SX191_SY288_.jpg",1997,"first_love_last_rites","http://content8.flixster.com/movie/10/89/01/10890198_det.jpg",6.1,0,0,37,0,0,8,0,0,3,0,5,0,-0.452247248713484
"2291",5290,"First Men in the Moon",58100,"La gran sorpresa","http://ia.media-imdb.com/images/M/MV5BMTUzMDAwNTQzM15BMl5BanBnXkFtZTcwNDMzNDYyMQ@@._V1._SY289_CR1,0,214,289_.jpg",1964,"first_men_in_the_moon","http://content9.flixster.com/movie/29/25/292507_det.jpg",6.1,0,0,66,0,0,6,0,0,4,0,2,0,-0.363927399138643
"2292",5742,"First Monday in October",82382,"Mi querida señor juez","http://ia.media-imdb.com/images/M/MV5BMjE4MzYyMDg1MV5BMl5BanBnXkFtZTcwNjcxODUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1981,"first_monday_in_october","http://content7.flixster.com/movie/27/30/273005_det.jpg",0,0,0,25,0,0,4,0,0,1,0,3,0,-0.694146744637923
"2293",54116,"First Snow",432289,"First snow (La primera nevada)","http://ia.media-imdb.com/images/M/MV5BNDA0OTM5MzQ3M15BMl5BanBnXkFtZTcwMjM2NzI0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"first_snow","http://content9.flixster.com/movie/10/88/66/10886635_det.jpg",5.9,6.2,3,56,60,42,72,20,2700,41,12,31,8,0.279561144171768
"2294",8676,"Fist of the North Star",113074,"El puño de la estrella del norte","http://ia.media-imdb.com/images/M/MV5BMjE0ODI5OTg3OF5BMl5BanBnXkFtZTcwNTAwMjgyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1995,"fist-of-the-north-star1995","http://content8.flixster.com/movie/28/41/284102_det.jpg",0,0,0,66,0,0,3,0,0,2,0,1,0,-0.573551501369757
"2295",2970,"Fitzcarraldo",83946,"Fitzcarraldo","http://ia.media-imdb.com/images/M/MV5BMTIxNjY1MjQyOF5BMl5BanBnXkFtZTcwMjM4ODcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1982,"fitzcarraldo","http://content9.flixster.com/movie/26/08/260815_det.jpg",7.6,0,4.3,81,66,93,22,3,4213,18,2,4,1,0.426495998424968
"2296",4108,"Five Corners",93029,"Cinco esquinas","http://ia.media-imdb.com/images/M/MV5BMTM5MDI5MjQyOF5BMl5BanBnXkFtZTcwNzUwODkxMQ@@._V1._SY314_CR7,0,214,314_.jpg",1987,"five_corners","http://content7.flixster.com/movie/10/91/75/10917521_det.jpg",6.1,0,0,71,0,0,7,0,0,5,0,2,0,-0.345568036917423
"2297",6079,"Five Days One Summer",83947,"Cinco días, un verano","http://ia.media-imdb.com/images/M/MV5BMTM2NjM5MDkxMF5BMl5BanBnXkFtZTcwMjg4NzUxMQ@@._V1._SX77_SY140_.jpg",1982,"five_days_one_summer","http://content6.flixster.com/movie/10/91/32/10913208_det.jpg",4,0,3,20,0,41,5,2,98,1,0,4,2,-0.31943548215194
"2298",3201,"Five Easy Pieces",65724,"Mi vida es mi vida","http://ia.media-imdb.com/images/M/MV5BNzc3Mzk1NjY2MV5BMl5BanBnXkFtZTcwMzkxMDEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1970,"five_easy_pieces","http://content6.flixster.com/movie/27/03/270308_det.jpg",8.2,6.5,3.9,83,60,85,30,5,4148,25,3,5,2,0.571950641452927
"2299",48783,"Flags of Our Fathers",418689,"Banderas de nuestros padres","http://ia.media-imdb.com/images/M/MV5BMTU2MjYxMjMyMF5BMl5BanBnXkFtZTYwMzAwMDc3._V1._SX214_CR0,0,214,314_.jpg",2006,"flags_of_our_fathers","http://content6.flixster.com/movie/29/82/53/2982532_det.jpg",7,7.5,3.5,72,77,70,191,44,54914,139,34,52,10,0.593140767839699
"2300",5549,"Flaming Star",53825,"Estrella de fuego","http://ia.media-imdb.com/images/M/MV5BMjAwMzc2MDYyNl5BMl5BanBnXkFtZTcwNzM5MTU1MQ@@._V1._SY314_CR8,0,214,314_.jpg",1960,"flaming_star","http://content7.flixster.com/movie/27/07/98/2707981_det.jpg",7.3,0,0,90,0,0,10,0,0,9,0,1,0,-0.23236632508701
"2301",243,"Flash Gordon",80745,"Flash Gordon","http://ia.media-imdb.com/images/M/MV5BMTMzNDA3OTQwOF5BMl5BanBnXkFtZTcwNzU0MzM1MQ@@._V1._SY314_CR9,0,214,314_.jpg",1980,"1007517-flash_gordon","http://content7.flixster.com/movie/25/73/257321_det.jpg",6.3,0,3.1,81,66,64,32,3,6492,26,2,6,1,0.262564784425959
"2302",8677,"Flash Gordon Conquers the Universe",32475,"Flash Gordon conquista el Universo","http://ia.media-imdb.com/images/M/MV5BMTI1NDU1NjE5Nl5BMl5BanBnXkFtZTcwNjgzNjY0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1940,"flash-gordon-conquers-the-universe","http://content7.flixster.com/movie/10/89/50/10895093_det.jpg",6.5,0,0,85,0,0,7,0,0,6,0,1,0,-0.285813211507551
"2303",62577,"Flash of Genius",1054588,"Flash of Genius","http://ia.media-imdb.com/images/M/MV5BMTI5MDI0NDAxOV5BMl5BanBnXkFtZTcwNzk4ODk3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"flash_of_genius","http://content6.flixster.com/movie/10/88/40/10884080_det.jpg",6,5.2,3.4,58,35,56,102,28,3988,60,10,42,18,0.276704121454965
"2304",5657,"Flashback",99581,"Flashback","http://ia.media-imdb.com/images/M/MV5BMTI5MDM1MTg2MF5BMl5BanBnXkFtZTcwODAyMzcxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1990,"1007522-flashback","http://content6.flixster.com/movie/27/64/276424_det.jpg",4.9,0,3,38,100,54,13,1,804,5,1,8,0,0.0583933319627458
"2305",2942,"Flashdance",85549,"Flashdance","http://ia.media-imdb.com/images/M/MV5BMTM5MDA3OTUxOV5BMl5BanBnXkFtZTcwMzQ4MzA1MQ@@._V1._SY314_CR4,0,214,314_.jpg",1983,"flashdance","http://content8.flixster.com/movie/55/36/59/5536594_det.jpg",4.7,4.6,3.2,29,20,63,34,5,16331,10,1,24,4,0.0489587396946081
"2306",3686,"Flatliners",99582,"Línea mortal","http://ia.media-imdb.com/images/M/MV5BNzgxMzQ2NzQzMV5BMl5BanBnXkFtZTcwMzMyMjAzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1990,"flatliners","http://content7.flixster.com/movie/10/48/41/10484189_det.jpg",5.3,0,3.2,52,50,61,23,2,10417,12,1,11,1,0.0766647853902748
"2307",3115,"Flawless",780516,"Un plan brillante","http://ia.media-imdb.com/images/M/MV5BMjA1NTQ2NDU5MF5BMl5BanBnXkFtZTcwODI1MzI2MQ@@._V1._SY314_CR0,0,214,314_.jpg",2007,"10008754-flawless","http://content6.flixster.com/movie/10/87/72/10877212_det.jpg",5.7,6,3.3,55,70,56,90,17,5982,50,12,40,5,0.351550839343122
"2308",809,"Fled",116320,"Fugitivos encadenados","http://ia.media-imdb.com/images/M/MV5BMTg0NDE2NjgzMV5BMl5BanBnXkFtZTcwMTYxOTAwMQ@@._V1._SY314_CR2,0,214,314_.jpg",1996,"fled","http://content9.flixster.com/movie/28/22/282227_det.jpg",4.3,4.5,2.6,13,18,26,29,11,1281,4,2,25,9,-0.171827700401295
"2309",451,"Flesh and Bone",106926,"Como uña y carne","http://ia.media-imdb.com/images/M/MV5BMjAxMTMxNDgwNl5BMl5BanBnXkFtZTcwODU5MTQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1993,"flesh_and_bone","http://content9.flixster.com/movie/28/02/280207_det.jpg",6.1,0,3,69,33,40,23,3,851,16,1,7,2,0.0315110085312743
"2310",7307,"Flesh+Blood",89153,"Los señores del acero","http://ia.media-imdb.com/images/M/MV5BMTY0MjgyOTU0Ml5BMl5BanBnXkFtZTcwNDA4NTQyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1985,"1007538-flesh_and_blood","http://content7.flixster.com/movie/31/89/92/3189929_det.jpg",6,0,0,75,0,0,8,0,0,6,0,2,0,-0.333516704142629
"2311",2371,"Fletch",89155,"Fletch, el camaleón","http://ia.media-imdb.com/images/M/MV5BMTQ5ODU5MzU0OV5BMl5BanBnXkFtZTcwNzM1MzI0MQ@@._V1._SY314_CR8,0,214,314_.jpg",1985,"fletch","http://content7.flixster.com/movie/25/49/254921_det.jpg",6.4,0,3.3,75,75,78,28,4,6895,21,3,7,1,0.314091095589261
"2312",2372,"Fletch Lives",97366,"Fletch Lives","http://ia.media-imdb.com/images/M/MV5BMjAwNzQ1ODU3OV5BMl5BanBnXkFtZTcwNjE0MjAyMQ@@._V1._SY314_CR7,0,214,314_.jpg",1989,"fletch_lives","http://content6.flixster.com/movie/10/22/09/10220968_det.jpg",4.1,0,2.9,30,0,53,13,1,2636,4,0,9,1,-0.223637474501257
"2313",6259,"Flicka",434215,"Flicka","http://ia.media-imdb.com/images/M/MV5BMTI4OTM2MjU4M15BMl5BanBnXkFtZTcwMTA5MjA0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"flicka","http://content8.flixster.com/movie/29/93/87/2993874_det.jpg",5.7,5.6,3.7,53,50,82,76,24,22360,41,12,35,12,0.385037970765297
"2314",6518,"Flight of the Intruder",99587,"El vuelo del Intruder","http://ia.media-imdb.com/images/M/MV5BMTczMTY5OTQ2M15BMl5BanBnXkFtZTcwMzkyNjIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1991,"flight_of_the_intruder","http://content9.flixster.com/movie/10/87/58/10875891_det.jpg",4.3,0,3,27,0,50,11,2,858,3,0,8,2,-0.248264826631337
"2315",2046,"Flight of the Navigator",91059,"El vuelo del navegante","http://ia.media-imdb.com/images/M/MV5BMjEwMTcwNzU5Nl5BMl5BanBnXkFtZTcwMDM5OTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1986,"flight_of_the_navigator","http://content9.flixster.com/movie/25/42/254223_det.jpg",5.7,0,0,71,0,0,7,0,0,5,0,2,0,-0.358904998506464
"2316",6448,"Flight of the Phoenix",377062,"El vuelo del Fénix","http://ia.media-imdb.com/images/M/MV5BMTYyMjY4MzcwNF5BMl5BanBnXkFtZTcwNDQ5MzcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"flight_of_the_phoenix","http://content7.flixster.com/movie/10/87/00/10870025_det.jpg",4.8,4.4,3,29,18,48,115,27,7566,34,5,81,22,0.0479772356685937
"2317",37727,"Flightplan",408790,"Plan de vuelo: Desaparecida","http://ia.media-imdb.com/images/M/MV5BMTcwMzA4NDAyOF5BMl5BanBnXkFtZTcwOTQ0NjYyMw@@._V1._SY314_CR1,0,214,314_.jpg",2005,"flightplan","http://content9.flixster.com/movie/25/01/250199_det.jpg",5.3,5.5,3.2,37,37,56,169,35,35131,63,13,106,22,0.227187422909534
"2318",711,"Flipper",116322,"Flipper","http://ia.media-imdb.com/images/M/MV5BMTIyNDQyMTgxNF5BMl5BanBnXkFtZTcwNDgyMjAwMQ@@._V1._SY216_CR34,0,214,216_.jpg",1996,"1070621-flipper","http://content7.flixster.com/movie/25/69/256925_det.jpg",4.8,5.4,2.6,29,20,44,17,5,6086,5,1,12,4,-0.0352706072448269
"2319",846,"Flirt",113080,"Flirt","http://ia.media-imdb.com/images/M/MV5BOTU0MzI5NjI2N15BMl5BanBnXkFtZTcwODIzMzMzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995,"flirt","http://content7.flixster.com/movie/10/88/38/10883881_det.jpg",6.6,0,3.7,70,0,71,10,2,271,7,0,3,2,0.044224874326143
"2320",125,"Flirting with Disaster",116324,"Flirteando con el desastre","http://ia.media-imdb.com/images/M/MV5BMTI5NDY1Nzk1OV5BMl5BanBnXkFtZTcwMDE5OTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1996,"flirting_with_disaster","http://content9.flixster.com/movie/92/18/93/9218931_det.jpg",7.4,8.5,3.3,85,100,65,42,6,2127,36,6,6,0,0.646008720456664
"2321",4109,"Flowers in the Attic",93036,"Flores en el ático","http://ia.media-imdb.com/images/M/MV5BMTIzMzgwNDczMl5BMl5BanBnXkFtZTcwNTg3MDQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1987,"flowers_in_the_attic","http://content8.flixster.com/movie/10/87/05/10870534_det.jpg",3.4,0,0,14,0,0,7,0,0,1,0,6,0,-0.614297671459074
"2322",1702,"Flubber",119137,"Flubber y el profesor chiflado","http://ia.media-imdb.com/images/M/MV5BMTUyMTQxMjg2MF5BMl5BanBnXkFtZTcwODUxMTYyMQ@@._V1._SY313_CR1,0,214,313_.jpg",1997,"flubber","http://content7.flixster.com/movie/10/90/92/10909265_det.jpg",3.7,4.3,2.8,17,16,43,29,6,23244,5,1,24,5,-0.113848998439759
"2323",241,"Fluke",113089,"Fluke",NA,1995,"fluke","http://content9.flixster.com/movie/25/77/257791_det.jpg",4,0,3.4,33,0,70,9,3,1598,3,0,6,3,-0.163694843246962
"2324",48982,"Flushed Away",424095,"Ratónpolis","http://ia.media-imdb.com/images/M/MV5BOTIwOTc5ODA2NV5BMl5BanBnXkFtZTcwNjQwNzE0MQ@@._V1._SY314_CR11,0,214,314_.jpg",2006,"flushed_away","http://content6.flixster.com/movie/10/88/03/10880388_det.jpg",6.7,6.7,3.3,71,75,68,128,33,58694,92,25,36,8,0.531335962073371
"2325",986,"Fly Away Home",116329,"Volando libre","http://ia.media-imdb.com/images/M/MV5BMTIxNjkwNTgwOF5BMl5BanBnXkFtZTcwMjgwNDkxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1996,"fly_away_home","http://content6.flixster.com/movie/26/54/265420_det.jpg",7.1,8.1,3,84,100,63,32,7,5636,27,7,5,0,0.610533110194182
"2326",61267,"Fly Me to the Moon",486321,"Vamos a la luna","http://ia.media-imdb.com/images/M/MV5BMTc2NTA5MTA2Ml5BMl5BanBnXkFtZTcwMjU5ODQ3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"fly_me_to_the_moon","http://content9.flixster.com/movie/10/91/63/10916351_det.jpg",3.9,4.2,2.6,17,20,27,78,20,1597,14,4,64,16,-0.1311376110621
"2327",48319,"Flyboys",454824,"Flyboys","http://ia.media-imdb.com/images/M/MV5BMjA4NTEyMTIzNV5BMl5BanBnXkFtZTcwMzg4ODA0MQ@@._V1._SY314_CR9,0,214,314_.jpg",2006,"1161034-flyboys","http://content8.flixster.com/movie/10/87/64/10876494_det.jpg",4.9,4.1,3.4,32,16,69,126,30,25191,41,5,85,25,0.13722741000405
"2328",7049,"Flying Down to Rio",24025,"Volando hacia Río de Janeiro","http://ia.media-imdb.com/images/M/MV5BMTgwNTUzMzMxMl5BMl5BanBnXkFtZTcwNjkwNDQ4Mw@@._V1._SX214_CR0,0,214,314_.jpg",1933,"flying_down_to_rio","http://content6.flixster.com/movie/10/87/46/10874680_det.jpg",7.5,0,0,100,0,0,5,0,0,5,0,0,0,-0.213871773905985
"2329",8543,"Flying Leathernecks",43547,"Infierno en las nubes","http://ia.media-imdb.com/images/M/MV5BMTc3MTMwNDMzM15BMl5BanBnXkFtZTcwMDkxMjUyMQ@@._V1._SY314_CR24,0,214,314_.jpg",1951,"flying_leathernecks","http://content9.flixster.com/movie/10/86/81/10868191_det.jpg",6.8,0,3.4,85,100,62,7,1,821,6,1,1,0,0.305302233563406
"2330",3628,"Flying Tigers",34742,"Flying Tigers","http://ia.media-imdb.com/images/M/MV5BMTQ5MjU2NjgzOF5BMl5BanBnXkFtZTcwNjcxMzEyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1942,"1007615-flying_tigers","http://content9.flixster.com/movie/94/58/43/9458431_det.jpg",5.9,0,0,62,0,0,8,0,0,5,0,3,0,-0.379183620555963
"2331",7813,"FM",77532,"Fiebre musical","http://ia.media-imdb.com/images/M/MV5BMTYyMzk0MjM1Ml5BMl5BanBnXkFtZTcwMDMzODgxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1978,"fm","http://content6.flixster.com/movie/26/43/264300_det.jpg",0,0,0,50,0,0,4,0,0,2,0,2,0,-0.620118923274816
"2332",8647,"Follow That Dream",55992,"Persigue tus sueños","http://ia.media-imdb.com/images/M/MV5BMjA5OTQ5NzAzMl5BMl5BanBnXkFtZTcwOTQ4MTUyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1962,"follow_that_dream","http://content6.flixster.com/movie/28/74/67/2874676_det.jpg",0,0,0,100,0,0,2,0,0,2,0,0,0,-0.480592931239098
"2333",7050,"Follow the Fleet",27630,"Sigamos la flota","http://ia.media-imdb.com/images/M/MV5BMjA1MDIwMDA0NF5BMl5BanBnXkFtZTcwMzI5ODkyMQ@@._V1._SY314_CR24,0,214,314_.jpg",1936,"follow_the_fleet","http://content9.flixster.com/movie/10/95/41/10954111_det.jpg",7.1,0,0,75,0,0,8,0,0,6,0,2,0,-0.296840059772765
"2334",2579,"Following",154506,"Following","http://ia.media-imdb.com/images/M/MV5BMTkxNTkyMTY0M15BMl5BanBnXkFtZTcwOTgxMDIyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1998,"following","http://content6.flixster.com/movie/27/19/271928_det.jpg",7.1,0,3.8,76,33,85,21,3,7121,16,1,5,2,0.2645705696232
"2335",7844,"Fong Sai Yuk",106936,"Fong Sai Yuk","http://ia.media-imdb.com/images/M/MV5BMTY4ODQxNDA1M15BMl5BanBnXkFtZTcwMDU5MjYxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1993,"1076222-legend","http://content6.flixster.com/movie/27/47/274796_det.jpg",7.2,0,0,88,0,0,9,0,0,8,0,1,0,-0.245428684731138
"2336",5790,"Food of Love",309600,"Manjar de amor","http://ia.media-imdb.com/images/M/MV5BMTI0Njc0MjQ3MF5BMl5BanBnXkFtZTcwNTcxMDcyMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002,"food_of_love","http://content8.flixster.com/movie/10/88/06/10880606_det.jpg",5.3,5.4,3,46,50,47,28,10,360,13,5,15,5,0.137124219402932
